,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,qbelo1_pre,qbelo2_pre,qbelo_prob1,qbelo_prob2,quality,score1,score2,winner
2462,CHI,DET,1376.987,1623.848,0.2598254323763849,0.7401745676236151,1380.42114243,1629.12981525,0.230397867174,0.769602132826,45.0,10,16,1
2463,GB,PHI,1515.47,1314.189,0.8224209713457462,0.1775790286542538,1529.47133347,1311.54683403,0.868557439893,0.1314425601069999,4.0,30,17,0
2464,MIN,LAR,1693.53,1608.313,0.7036455535824013,0.2963544464175986,1694.83411508,1604.07701633,0.698892698879,0.301107301121,97.0,13,3,0
2465,ATL,CHI,1484.739,1367.647,0.7404302170084108,0.2595697829915891,1482.64626032,1372.21896505,0.735837885635,0.264162114365,13.0,14,23,1
2466,NO,LAR,1380.145,1595.009,0.2967783581172707,0.7032216418827293,1387.57536577,1590.45186625,0.25562970174,0.74437029826,22.0,17,30,1
2467,SF,GB,1541.266,1523.831,0.6164563316956594,0.3835436683043406,1537.97483416,1535.53787185,0.609978528788,0.390021471212,71.0,26,10,0
2468,DEN,WSH,1502.65,1510.198,0.5819346258467426,0.4180653741532574,1500.01498659,1508.2590409,0.556147560584,0.443852439416,52.0,3,19,1
2469,DAL,PHI,1609.312,1305.828,0.8929432932270944,0.1070567067729055,1600.34717656,1305.48029565,0.899765755145,0.1002342448549999,22.0,21,17,0
2470,IND,MIA,1624.358,1461.13,0.7881459971287901,0.2118540028712099,1626.20184913,1474.09389153,0.765483524968,0.234516475032,71.0,35,0,0
2471,CLE,LAC,1594.3,1501.812,0.7122985454930932,0.2877014545069067,1596.74199807,1511.57637188,0.738860941616,0.261139058384,74.0,10,27,1
2472,DET,MIN,1633.188,1706.834,0.4875599736202225,0.5124400263797775,1637.33199263,1708.45926516,0.491052894127,0.508947105873,99.0,17,30,1
2473,NE,BUF,1361.165,1343.282,0.6170658969367476,0.3829341030632524,1349.44253174,1327.2606845,0.635430752164,0.364569247836,2.0,10,45,1
2474,NYJ,NYG,1458.904,1487.094,0.5527765252509936,0.4472234747490063,1463.61308882,1484.74807036,0.433502663576,0.566497336424,18.0,10,22,1
2475,ARI,TEN,1478.229,1438.91,0.6457726197055388,0.3542273802944612,1472.51694571,1435.68822344,0.680275359951,0.319724640049,14.0,44,0,0
2476,KC,OAK,1627.415,1607.873,0.6193199758544209,0.3806800241455791,1629.58987695,1606.10327774,0.609256573541,0.3907434264589999,93.0,17,17,1
2477,PIT,CIN,1345.442,1369.243,0.5590137829322526,0.4409862170677474,1347.2209442,1368.69994732,0.545806997039,0.4541930029609999,1.0,21,10,0
2478,LAC,DEN,1546.163,1468.791,0.69414274384081,0.30585725615919,1558.10956298,1467.97236877,0.676313663399,0.323686336601,61.0,24,21,0
2479,KC,TEN,1623.776,1413.163,0.8301309993211281,0.1698690006788719,1626.23223196,1412.8742702,0.826553324976,0.173446675024,54.0,24,9,0
2480,OAK,CLE,1611.512,1549.949,0.6744881395499496,0.3255118604500504,1609.46092273,1550.20880697,0.649677029887,0.3503229701129999,86.0,23,20,0
2481,CHI,SF,1404.822,1562.214,0.3700852508123924,0.6299147491876076,1408.9639284,1559.25651643,0.340473898528,0.659526101472,37.0,16,37,1
2482,PHI,MIA,1302.876,1447.374,0.3875488510598042,0.6124511489401958,1302.74009135,1458.68859335,0.361529779208,0.638470220792,3.0,24,17,0
2483,BUF,CIN,1389.239,1347.73,0.6486510681348294,0.3513489318651706,1374.14655908,1346.41315189,0.666679133417,0.333320866583,2.0,14,43,1
2484,NO,DET,1365.48,1607.555,0.2651587788197824,0.7348412211802176,1375.46177615,1611.51987458,0.255198169276,0.7448018307240001,38.0,19,17,0
2485,LAR,ATL,1609.674,1447.564,0.7870694192216422,0.2129305807783578,1602.56545587,1445.90129697,0.773194807775,0.2268051922249999,58.0,10,10,1
2486,NYG,DAL,1515.933,1612.264,0.4550328920567538,0.5449671079432461,1506.73395801,1603.08738085,0.418339854849,0.581660145151,82.0,23,20,0
2487,ARI,NE,1503.976,1315.208,0.8116559247359345,0.1883440752640655,1495.33089895,1302.55665716,0.7887260239,0.2112739760999999,8.0,31,0,0
2488,WSH,MIN,1544.057,1732.467,0.32950934163183,0.67049065836817,1540.30165872,1734.27138322,0.319835961028,0.6801640389720001,96.0,10,19,1
2489,PIT,NYJ,1366.955,1430.065,0.5027199018119977,0.4972800981880023,1369.50773963,1441.62720118,0.565147005191,0.4348529948089999,2.0,21,17,0
2490,GB,IND,1502.883,1638.114,0.400283947303433,0.599716052696567,1514.25618959,1641.60714732,0.345323354684,0.654676645316,72.0,10,13,1
2491,NE,LAC,1303.503,1554.128,0.2556801888985138,0.7443198111014862,1289.54876164,1567.14080149,0.242491656883,0.757508343117,15.0,14,16,1
2492,IND,BUF,1648.869,1342.87,0.8943194257964606,0.1056805742035393,1650.7280378,1326.46883456,0.881535384952,0.1184646150479999,39.0,17,17,1
2493,LAR,NYJ,1600.919,1414.072,0.8099596278674084,0.1900403721325916,1594.41214269,1427.83231239,0.845124484046,0.1548755159539999,33.0,20,31,1
2494,PIT,KC,1382.948,1632.146,0.2572466022175089,0.7427533977824912,1383.30262842,1634.81507836,0.244549543503,0.7554504564969999,44.0,14,31,1
2495,DEN,OAK,1460.826,1620.046,0.3676355212875956,0.6323644787124044,1458.94113026,1618.58873889,0.392686467108,0.6073135328920001,72.0,19,24,1
2496,MIN,DET,1746.836,1589.996,0.7819410120754254,0.2180589879245745,1748.19375186,1593.65302354,0.81759260686,0.1824073931399999,96.0,24,20,0
2497,NYG,WSH,1531.261,1529.689,0.59464930852139,0.40535069147861,1523.39493657,1526.37929007,0.571885925071,0.428114074929,67.0,35,33,0
2498,MIA,NO,1420.948,1383.039,0.6439137526511821,0.3560862473488179,1430.96012479,1393.3286272,0.621652074011,0.378347925989,8.0,21,10,0
2499,GB,CHI,1492.128,1382.865,0.7316751906765064,0.2683248093234935,1505.1352991,1389.00430527,0.749436692662,0.250563307338,21.0,20,19,0
2500,CIN,CLE,1394.098,1541.414,0.3837056457045744,0.6162943542954256,1394.09087641,1541.0809908,0.478218127701,0.521781872299,14.0,14,10,0
2501,TEN,SF,1404.792,1584.171,0.3410949740544471,0.6589050259455529,1404.29142379,1579.21613955,0.305493216724,0.694506783276,45.0,20,30,1
2502,PHI,ATL,1329.302,1456.319,0.4116863262043459,0.588313673795654,1330.46855991,1454.05461015,0.404559994407,0.595440005593,6.0,13,13,1
2503,DAL,ARI,1596.936,1515.681,0.6988676381422412,0.3011323618577588,1586.4264023,1508.33879447,0.726740539305,0.2732594606949999,78.0,0,38,1
2504,CLE,TEN,1520.806,1389.242,0.756118072591009,0.2438819274089909,1524.06622327,1390.51992961,0.75516135242,0.2448386475799999,24.0,28,14,0
2505,NYJ,NE,1459.529,1298.323,0.7861959985112895,0.2138040014887104,1475.77405412,1284.79009176,0.734908789013,0.2650912109869999,2.0,17,3,0
2506,ATL,LAR,1453.626,1555.462,0.4471864749131634,0.5528135250868366,1451.24566822,1546.47040096,0.470718617951,0.529281382049,45.0,7,17,1
2507,KC,ARI,1645.868,1570.535,0.6916451243544687,0.3083548756455313,1647.76623584,1566.59661014,0.702832754977,0.2971672450229999,92.0,6,6,1
2508,MIN,GB,1753.212,1495.575,0.8649758418808586,0.1350241581191413,1753.46166456,1508.3296075,0.839177425463,0.160822574537,95.0,10,3,0
2509,CHI,BUF,1379.419,1354.896,0.6260564782431428,0.3739435217568572,1385.80999687,1338.13525418,0.620223628714,0.3797763712859999,3.0,31,13,0
2510,CIN,PIT,1414.707,1369.226,0.6538441151472292,0.3461558848527708,1411.10564394,1370.35147094,0.656070991166,0.343929008834,5.0,34,7,0
2511,DET,SF,1583.619,1599.721,0.5699089092928702,0.4300910907071298,1588.38511084,1592.98763373,0.483282119964,0.5167178800359999,84.0,28,7,0
2512,WSH,DAL,1521.044,1542.082,0.5629309087466987,0.4370690912533013,1517.14312993,1528.16858663,0.555583837801,0.444416162199,68.0,21,45,1
2513,MIA,IND,1437.854,1636.843,0.3161973767175206,0.6838026232824794,1449.072215,1639.06161818,0.315805135503,0.684194864497,66.0,34,17,0
2514,NO,DEN,1366.133,1448.193,0.4754683990635168,0.5245316009364832,1375.21653698,1444.71893184,0.486852472305,0.5131475276949999,9.0,6,31,1
2515,OAK,LAC,1632.68,1559.308,0.6892324241175959,0.3107675758824041,1632.81093731,1571.89947136,0.636182298698,0.363817701302,90.0,20,17,0
2516,PHI,NYG,1331.996,1539.906,0.3052001369559484,0.6947998630440515,1333.27750184,1532.63109671,0.292645981492,0.7073540185080001,18.0,23,20,0
2517,DET,OAK,1609.63,1640.786,0.5485519603919861,0.4514480396080139,1620.47313308,1642.30724092,0.522422937011,0.477577062989,92.0,28,14,0
2518,DAL,GB,1579.061,1490.677,0.7074330113097151,0.2925669886902848,1564.58619302,1502.40955773,0.69185729444,0.30814270556,74.0,16,3,0
2519,IND,CHI,1594.751,1400.579,0.8163653736216349,0.1836346263783651,1597.03377182,1407.74209116,0.814568139532,0.1854318604679999,42.0,21,20,0
2520,WSH,NYG,1484.065,1519.304,0.5427250749161251,0.4572749250838749,1480.72552354,1511.61324217,0.536346498141,0.463653501859,54.0,24,27,1
2521,NYJ,MIN,1470.029,1758.109,0.2168443400696102,0.7831556599303898,1488.69596086,1759.38171434,0.186631383689,0.813368616311,86.0,20,10,0
2522,ARI,PHI,1576.38,1352.598,0.8405549287050894,0.1594450712949106,1572.91686496,1354.29535638,0.821069579181,0.178930420819,30.0,23,14,0
2523,CIN,NO,1436.673,1335.389,0.7225623817586153,0.2774376182413847,1432.91368085,1343.50962718,0.717118113012,0.282881886988,5.0,26,6,0
2524,TEN,DEN,1377.116,1478.937,0.4472078209009442,0.5527921790990558,1378.2862208,1476.42584165,0.422712153195,0.577287846805,13.0,31,21,0
2525,PIT,CLE,1347.26,1532.931,0.3330020970739678,0.6669979029260322,1348.54343403,1536.29993208,0.301484149229,0.698515850771,18.0,28,9,0
2526,KC,LAC,1640.023,1551.202,0.7079533917776469,0.292046608222353,1641.44598102,1562.40316775,0.675402324985,0.324597675015,91.0,26,14,0
2527,SF,LAR,1573.71,1576.555,0.5885060625482803,0.4114939374517197,1560.89961149,1568.25594983,0.610923802221,0.389076197779,79.0,13,30,1
2528,BUF,NE,1333.736,1287.822,0.6544080420364693,0.3455919579635307,1316.20315988,1271.86818502,0.65564677992,0.34435322008,0.0,10,14,1
2529,ATL,MIA,1432.533,1479.946,0.5252881323674778,0.4747118676325221,1429.46011935,1491.10006136,0.488314447118,0.511685552882,29.0,7,20,1
2530,MIN,CHI,1716.313,1398.301,0.9006792155744354,0.0993207844255645,1715.30020572,1405.43601421,0.856487157195,0.1435128428049999,56.0,16,13,0
2531,IND,PHI,1597.028,1346.107,0.8603965474507828,0.1396034525492172,1599.33984878,1346.77761991,0.836909092917,0.163090907083,33.0,29,10,0
2532,LAR,NO,1611.564,1319.683,0.886388657894361,0.1136113421056389,1605.46577352,1327.44986945,0.867703733505,0.132296266495,20.0,34,16,0
2533,NYG,BUF,1534.558,1311.553,0.8399545639047835,0.1600454360952165,1526.70461298,1293.84704416,0.833206633101,0.166793366899,14.0,20,6,0
2534,PIT,GB,1389.542,1476.242,0.4688117338012368,0.5311882661987632,1393.32427343,1487.17111573,0.44024543901,0.55975456099,19.0,12,20,1
2535,KC,DEN,1654.026,1451.975,0.8230673862293076,0.1769326137706923,1657.14107219,1448.09097639,0.853478793199,0.146521206801,61.0,16,0,0
2536,LAC,CIN,1537.199,1452.379,0.7031687784717664,0.2968312215282336,1546.70807658,1448.97343857,0.617015926231,0.382984073769,32.0,14,17,1
2537,NYJ,OAK,1511.826,1616.706,0.4428587979227671,0.5571412020772328,1532.77746948,1616.52295569,0.437017322662,0.562982677338,73.0,13,14,1
2538,DET,ARI,1633.71,1582.87,0.6607926759970002,0.3392073240029998,1646.25741832,1580.43460143,0.649855647406,0.350144352594,91.0,16,3,0
2539,SF,ATL,1538.701,1404.584,0.7588179022089797,0.2411820977910203,1523.6897878,1403.88258623,0.745429108516,0.254570891484,31.0,24,20,0
2540,MIA,NE,1507.895,1310.005,0.8195521901630233,0.1804478098369767,1516.67759448,1294.22430074,0.826883913112,0.1731160868879999,7.0,37,20,0
2541,DAL,WSH,1593.497,1468.811,0.7487431710232797,0.2512568289767203,1579.82463502,1465.63415273,0.749048721222,0.250951278778,70.0,34,0,0
2542,TEN,CLE,1404.078,1490.649,0.4689966616817125,0.5310033383182875,1406.62108606,1491.51909268,0.458032038023,0.5419679619769999,21.0,10,21,1
2543,CLE,DAL,1513.731,1609.945,0.4551999117867706,0.5448000882132293,1514.00530796,1596.27809955,0.421260620911,0.578739379089,79.0,2,6,1
2544,OAK,KC,1622.736,1662.966,0.5355866226082789,0.464413377391721,1622.42249474,1664.39912028,0.500981187084,0.499018812916,95.0,20,6,0
2545,ARI,NYG,1565.862,1542.222,0.6248657480890089,0.3751342519109911,1563.11527133,1534.62573992,0.605692001427,0.394307998573,75.0,17,34,1
2546,NO,SF,1313.927,1545.82,0.276735396095894,0.723264603904106,1320.53565483,1531.23248248,0.28069211367,0.71930788633,13.0,27,38,1
2547,MIA,NYJ,1517.213,1505.796,0.6082332039024871,0.3917667960975128,1525.36966572,1526.87793043,0.636406491394,0.363593508606,53.0,16,10,0
2548,BUF,IND,1303.889,1604.342,0.2049927828709396,0.7950072171290603,1285.92591722,1608.04327661,0.205896153056,0.794103846944,19.0,14,20,1
2549,ATL,PIT,1397.465,1369.142,0.6311632407821721,0.3688367592178279,1396.33989155,1374.32123809,0.576060186527,0.423939813473,3.0,27,16,0
2550,NE,MIN,1300.687,1718.658,0.1158977478842465,0.8841022521157534,1285.5322295,1718.9080298,0.14722677128,0.85277322872,25.0,14,35,1
2551,CHI,GB,1395.956,1496.642,0.4488235595631759,0.551176440436824,1401.82819012,1506.17415108,0.405410812648,0.594589187352,21.0,35,17,0
2552,WSH,PHI,1452.363,1338.793,0.7365146872149875,0.2634853127850125,1449.1806882,1338.07419207,0.717312326247,0.2826876737529999,7.0,24,6,0
2553,DEN,LAC,1443.034,1516.279,0.4881367180890736,0.5118632819109263,1440.8329283,1528.9497222,0.372066153386,0.627933846614,32.0,17,17,1
2554,TEN,CIN,1380.996,1473.3,0.4607870778864369,0.5392129221135631,1384.13487077,1466.73179294,0.405800497246,0.594199502754,8.0,20,30,1
2555,LAR,DET,1617.321,1650.718,0.5453553539679873,0.4546446460320127,1612.37998814,1663.57674842,0.517678428822,0.482321571178,94.0,23,28,1
2556,IND,NYJ,1611.549,1491.061,0.7441696986952366,0.2558303013047633,1615.20648882,1513.35263567,0.75296927325,0.24703072675,68.0,35,20,0
2557,PHI,PIT,1324.442,1351.557,0.5543058339031806,0.4456941660968194,1322.56097916,1354.96721499,0.563151019511,0.436848980489,1.0,30,20,0
2558,DET,GB,1670.546,1463.649,0.8270932405311969,0.172906759468803,1681.91062138,1470.02955854,0.82044034644,0.17955965356,79.0,20,0,0
2559,WSH,ARI,1466.714,1528.224,0.5050223448127185,0.4949776551872815,1464.69390111,1527.17222332,0.504080344113,0.495919655887,49.0,28,27,0
2560,ATL,MIN,1415.05,1724.832,0.1963794480131214,0.8036205519868787,1415.69391465,1727.00740237,0.176742741686,0.823257258314,68.0,7,37,1
2561,NYG,LAR,1579.861,1597.493,0.5677487901997945,0.4322512098002055,1570.56878793,1594.04611517,0.599802484516,0.4001975154839999,88.0,3,31,1
2562,LAC,KC,1515.917,1638.093,0.4184519543695407,0.5815480456304593,1525.04956625,1637.75322392,0.458751181809,0.541248818191,85.0,31,13,0
2563,DEN,CLE,1443.396,1499.284,0.5131102163915496,0.4868897836084503,1444.73308426,1500.79331544,0.456762616691,0.5432373833090001,22.0,13,27,1
2564,MIA,BUF,1531.948,1296.682,0.8492166168157038,0.1507833831842961,1538.89496048,1278.76270502,0.84506391512,0.15493608488,10.0,45,7,0
2565,CIN,NE,1495.128,1294.513,0.8218603722290718,0.1781396277709281,1485.448151,1277.43285693,0.817067418005,0.1829325819949999,4.0,45,7,0
2566,OAK,SF,1647.609,1558.604,0.7081723365929207,0.2918276634070793,1649.06839109,1544.22125069,0.665050583502,0.334949416498,88.0,7,38,1
2567,NO,CHI,1301.143,1428.949,0.410586730142968,0.589413269857032,1307.54688662,1437.97278266,0.397763098223,0.602236901777,3.0,3,24,1
2568,DAL,TEN,1624.392,1359.169,0.8699952080720043,0.1300047919279957,1609.49009207,1365.41851271,0.885328836415,0.1146711635849999,32.0,52,10,0
2569,IND,CIN,1624.632,1506.774,0.7412767850160236,0.2587232149839764,1627.81086334,1497.23463733,0.769609854831,0.230390145169,76.0,17,0,0
2570,DAL,DET,1632.895,1679.916,0.5258507903395451,0.4741492096604549,1616.83083252,1691.6609682,0.553128321821,0.446871678179,99.0,5,0,0
2571,OAK,MIA,1594.827,1541.669,0.6637771125134556,0.3362228874865444,1600.13834841,1548.75881377,0.645840659402,0.354159340598,78.0,21,14,0
2572,MIN,SF,1736.969,1611.385,0.7497144047323931,0.2502855952676068,1738.57671549,1593.15129337,0.771976464147,0.2280235358529999,99.0,14,17,1
2573,SF,DAL,1634.143,1649.749,0.5706086164126608,0.4293913835873392,1616.86732674,1632.58565513,0.566316906615,0.433683093385,97.0,10,17,1
2574,IND,OAK,1638.44,1608.098,0.6338647191091484,0.3661352808908515,1639.97126789,1613.90383568,0.673686912803,0.326313087197,93.0,27,17,0
2575,DAL,IND,1674.025,1655.27,0.5269644285169827,0.4730355714830173,1656.66352686,1654.90930284,0.539465440671,0.460534559329,99.0,13,16,1
2576,ATL,SF,1436.942,1574.911,0.3965063819023037,0.6034936180976962,1437.74973435,1563.52630334,0.403185126817,0.5968148731830001,51.0,20,17,0
2577,LAC,KC,1535.718,1570.289,0.5436792268927205,0.4563207731072795,1539.98634931,1571.88217747,0.558800660629,0.441199339371,77.0,21,14,0
2578,NO,LAR,1352.643,1592.713,0.2674137630052238,0.7325862369947762,1357.46116195,1591.51859805,0.242898994889,0.757101005111,25.0,24,20,0
2579,ARI,WSH,1515.915,1484.044,0.6359049867658976,0.3640950132341024,1515.26361222,1482.6471374,0.665811083548,0.334188916452,42.0,17,24,1
2580,NE,OAK,1356.911,1562.512,0.3080259511921607,0.6919740488078392,1345.43091374,1567.64386715,0.27793863065,0.72206136935,19.0,20,6,0
2581,BUF,DAL,1359.64,1607.859,0.2583248686323387,0.7416751313676613,1347.59923448,1596.01294108,0.252240007562,0.7477599924380001,30.0,37,49,1
2582,CIN,PHI,1496.977,1398.636,0.7191534616303077,0.2808465383696923,1491.71615519,1397.09521966,0.718640563748,0.281359436252,19.0,37,14,0
2583,IND,NYJ,1615.004,1486.985,0.7523353732569344,0.2476646267430655,1615.03561205,1502.16550743,0.745625376596,0.2543746234039999,74.0,22,0,0
2584,DEN,MIA,1445.327,1520.599,0.4852217093563837,0.5147782906436162,1448.55879931,1524.995551,0.469655036135,0.530344963865,40.0,10,10,1
2585,CHI,PIT,1470.752,1388.696,0.6998371246191832,0.3001628753808167,1476.21861757,1391.25690978,0.712367672666,0.287632327334,15.0,17,15,0
2586,CLE,TEN,1519.793,1402.11,0.7410835369842547,0.2589164630157453,1518.45880049,1407.05184818,0.730325634915,0.269674365085,28.0,31,0,0
2587,GB,NYG,1471.186,1528.856,0.5105471531514196,0.4894528468485803,1475.18614115,1521.55800401,0.489648423922,0.510351576078,50.0,40,42,1
2588,DET,MIN,1610.375,1644.474,0.5443532252991081,0.4556467747008919,1618.93743039,1644.90712141,0.553364528389,0.446635471611,95.0,13,16,1
2589,PHI,DAL,1382.019,1620.092,0.2696718164636179,0.7303281835363821,1380.106922,1607.948526,0.322369028613,0.677630971387,29.0,7,42,1
2590,BUF,MIA,1347.407,1520.148,0.3497343623142634,0.6502656376857365,1335.66364957,1524.11970926,0.338076645911,0.6619233540889999,17.0,14,29,1
2591,NYG,WSH,1540.111,1511.708,0.6312704409190085,0.3687295590809915,1532.51254374,1511.78477112,0.663143044616,0.3368569553839999,57.0,3,30,1
2592,PIT,CIN,1382.514,1513.594,0.4060335469293754,0.5939664530706246,1385.33457954,1508.70445285,0.360544115653,0.639455884347,19.0,21,10,0
2593,NE,DET,1396.948,1595.068,0.3172799644147051,0.6827200355852949,1387.61887674,1603.5183266,0.279957561826,0.720042438174,38.0,7,34,1
2594,MIN,CHI,1659.782,1476.934,0.8063909531853765,0.1936090468146235,1660.32622521,1482.1409478,0.79182891778,0.20817108222,79.0,17,20,1
2595,IND,CLE,1629.282,1536.364,0.712805536067552,0.2871944639324479,1629.81935847,1536.0151728,0.7054615269,0.2945384731,85.0,13,14,1
2596,TEN,KC,1385.54,1551.57,0.358570167895517,0.641429832104483,1389.49547587,1553.61366795,0.345680189731,0.654319810269,28.0,16,20,1
2597,LAR,ATL,1567.093,1454.248,0.735703987928017,0.264296012071983,1564.69239468,1454.94960312,0.716205182187,0.283794817813,55.0,20,20,1
2598,GB,DEN,1459.93,1445.777,0.6119796621200848,0.3880203378799152,1464.23160142,1449.43464105,0.524760509011,0.475239490989,13.0,34,13,0
2599,NO,SF,1378.263,1557.605,0.3411428448074816,0.6588571551925184,1384.28736532,1546.32643457,0.345851696379,0.6541483036210001,26.0,20,38,1
2600,LAC,OAK,1554.437,1522.475,0.6360262622798922,0.3639737377201077,1558.25485883,1525.45590415,0.65336844393,0.3466315560699999,69.0,0,34,1
2601,ARI,NYJ,1488.25,1472.707,0.6138779877289954,0.3861220122710046,1486.1259785,1487.38176101,0.572629441457,0.427370558543,36.0,17,10,0
2602,DET,ATL,1615.006,1461.437,0.778713387301834,0.2212866126981659,1620.94519139,1461.30521352,0.76166453792,0.23833546208,71.0,41,38,0
2603,MIN,BUF,1634.585,1328.919,0.8941381181913091,0.1058618818086909,1635.67667488,1317.80493572,0.897515213706,0.102484786294,32.0,19,0,0
2604,MIA,NYJ,1538.636,1457.216,0.6990674908076074,0.3009325091923925,1541.9784231,1470.63669468,0.690829926677,0.3091700733229999,50.0,10,14,1
